,Date_Time,Location,Model,Label,Actual,Predict,Score
504,2023-03-11 06:00:00,EPG,SVM,Mean_PM25_EWMA,23.0,18.65,4.13
505,2023-03-11 18:00:00,EPG,SVM,Mean_PM25_EWMA,27.0,21.4,4.13
506,2023-03-12 06:00:00,EPG,SVM,Mean_PM25_EWMA,19.0,22.36,4.13
507,2023-03-12 18:00:00,EPG,SVM,Mean_PM25_EWMA,23.0,23.92,4.13
508,2023-03-13 06:00:00,EPG,SVM,Mean_PM25_EWMA,20.0,22.3,4.13
509,2023-03-13 18:00:00,EPG,SVM,Mean_PM25_EWMA,19.0,16.35,4.13
510,2023-03-14 06:00:00,EPG,SVM,Mean_PM25_EWMA,16.0,20.19,4.13
511,2023-03-14 18:00:00,EPG,SVM,Mean_PM25_EWMA,26.0,13.02,4.13
512,2023-03-15 06:00:00,EPG,SVM,Mean_PM25_EWMA,14.0,11.11,4.13
513,2023-03-15 18:00:00,EPG,SVM,Mean_PM25_EWMA,13.0,17.06,4.13
514,2023-03-16 06:00:00,EPG,SVM,Mean_PM25_EWMA,11.0,14.68,4.13
515,2023-03-16 18:00:00,EPG,SVM,Mean_PM25_EWMA,19.0,15.35,4.13
516,2023-03-17 06:00:00,EPG,SVM,Mean_PM25_EWMA,17.0,13.72,4.13
517,2023-03-17 18:00:00,EPG,SVM,Mean_PM25_EWMA,20.0,17.16,4.13
518,2023-03-18 06:00:00,EPG,SVM,Mean_PM25_EWMA,17.0,14.18,4.13
519,2023-03-18 18:00:00,EPG,SVM,Mean_PM25_EWMA,16.0,11.6,4.13
520,2023-03-19 06:00:00,EPG,SVM,Mean_PM25_EWMA,9.0,10.57,4.13
521,2023-03-19 18:00:00,EPG,SVM,Mean_PM25_EWMA,10.0,10.31,4.13
522,2023-03-20 06:00:00,EPG,SVM,Mean_PM25_EWMA,7.0,12.73,4.13
523,2023-03-20 18:00:00,EPG,SVM,Mean_PM25_EWMA,18.0,15.72,4.13
524,2023-03-21 06:00:00,EPG,SVM,Mean_PM25_EWMA,14.0,15.07,4.13
525,2023-03-21 18:00:00,EPG,SVM,Mean_PM25_EWMA,16.0,23.45,4.13
526,2023-03-22 06:00:00,EPG,SVM,Mean_PM25_EWMA,19.0,18.81,4.13
527,2023-03-22 18:00:00,EPG,SVM,Mean_PM25_EWMA,19.0,17.89,4.13
528,2023-03-23 06:00:00,EPG,SVM,Mean_PM25_EWMA,22.0,18.87,4.13
529,2023-03-23 18:00:00,EPG,SVM,Mean_PM25_EWMA,24.0,23.41,4.13
530,2023-03-24 06:00:00,EPG,SVM,Mean_PM25_EWMA,16.0,19.22,4.13
531,2023-03-24 18:00:00,EPG,SVM,Mean_PM25_EWMA,25.0,27.9,4.13
532,2023-03-25 06:00:00,EPG,SVM,Mean_PM25_EWMA,22.0,18.7,4.13
533,2023-03-25 18:00:00,EPG,SVM,Mean_PM25_EWMA,27.0,25.89,4.13
534,2023-03-26 06:00:00,EPG,SVM,Mean_PM25_EWMA,15.0,17.5,4.13
535,2023-03-26 18:00:00,EPG,SVM,Mean_PM25_EWMA,23.0,26.74,4.13
536,2023-03-27 06:00:00,EPG,SVM,Mean_PM25_EWMA,24.0,12.01,4.13
537,2023-03-27 18:00:00,EPG,SVM,Mean_PM25_EWMA,26.0,26.42,4.13
538,2023-03-28 06:00:00,EPG,SVM,Mean_PM25_EWMA,29.0,21.18,4.13
539,2023-03-28 18:00:00,EPG,SVM,Mean_PM25_EWMA,28.0,18.8,4.13
540,2023-03-29 06:00:00,EPG,SVM,Mean_PM25_EWMA,26.0,21.26,4.13
541,2023-03-29 18:00:00,EPG,SVM,Mean_PM25_EWMA,17.0,21.03,4.13
542,2023-03-30 06:00:00,EPG,SVM,Mean_PM25_EWMA,18.0,23.1,4.13
543,2023-03-30 18:00:00,EPG,SVM,Mean_PM25_EWMA,32.0,16.38,4.13
544,2023-03-31 06:00:00,EPG,SVM,Mean_PM25_EWMA,24.0,23.02,4.13
545,2023-03-31 18:00:00,EPG,SVM,Mean_PM25_EWMA,26.0,28.51,4.13
546,2023-04-01 06:00:00,EPG,SVM,Mean_PM25_EWMA,21.0,22.65,4.13
547,2023-04-01 18:00:00,EPG,SVM,Mean_PM25_EWMA,30.0,17.84,4.13
548,2023-04-02 06:00:00,EPG,SVM,Mean_PM25_EWMA,29.0,22.32,4.13
549,2023-04-02 18:00:00,EPG,SVM,Mean_PM25_EWMA,28.0,27.97,4.13
550,2023-04-03 06:00:00,EPG,SVM,Mean_PM25_EWMA,22.0,26.03,4.13
551,2023-04-03 18:00:00,EPG,SVM,Mean_PM25_EWMA,35.0,28.25,4.13
552,2023-04-04 06:00:00,EPG,SVM,Mean_PM25_EWMA,23.0,15.84,4.13
553,2023-04-04 18:00:00,EPG,SVM,Mean_PM25_EWMA,32.0,29.48,4.13
554,2023-04-05 06:00:00,EPG,SVM,Mean_PM25_EWMA,30.0,19.45,4.13
555,2023-04-05 18:00:00,EPG,SVM,Mean_PM25_EWMA,30.0,23.58,4.13
556,2023-04-06 06:00:00,EPG,SVM,Mean_PM25_EWMA,27.0,23.88,4.13
557,2023-04-06 18:00:00,EPG,SVM,Mean_PM25_EWMA,27.0,20.24,4.13
558,2023-04-07 06:00:00,EPG,SVM,Mean_PM25_EWMA,9.0,17.84,4.13
559,2023-04-07 18:00:00,EPG,SVM,Mean_PM25_EWMA,16.0,16.09,4.13
560,2023-04-08 06:00:00,EPG,SVM,Mean_PM25_EWMA,12.0,14.75,4.13
561,2023-04-08 18:00:00,EPG,SVM,Mean_PM25_EWMA,18.0,19.69,4.13
562,2023-04-09 06:00:00,EPG,SVM,Mean_PM25_EWMA,13.0,15.05,4.13
563,2023-04-09 18:00:00,EPG,SVM,Mean_PM25_EWMA,12.0,11.43,4.13
564,2023-04-10 06:00:00,EPG,SVM,Mean_PM25_EWMA,9.0,11.76,4.13
565,2023-04-10 18:00:00,EPG,SVM,Mean_PM25_EWMA,10.0,10.35,4.13
566,2023-04-11 06:00:00,EPG,SVM,Mean_PM25_EWMA,6.0,12.44,4.13
567,2023-03-11 06:00:00,FEO,SVM,Max_PM25_EWMA,30.0,28.36,6.58
568,2023-03-11 18:00:00,FEO,SVM,Max_PM25_EWMA,32.0,35.53,6.58
569,2023-03-12 06:00:00,FEO,SVM,Max_PM25_EWMA,23.0,30.48,6.58
570,2023-03-12 18:00:00,FEO,SVM,Max_PM25_EWMA,37.0,33.73,6.58
571,2023-03-13 06:00:00,FEO,SVM,Max_PM25_EWMA,24.0,29.02,6.58
572,2023-03-13 18:00:00,FEO,SVM,Max_PM25_EWMA,32.0,30.76,6.58
573,2023-03-14 06:00:00,FEO,SVM,Max_PM25_EWMA,21.0,26.49,6.58
574,2023-03-14 18:00:00,FEO,SVM,Max_PM25_EWMA,41.0,27.87,6.58
575,2023-03-15 06:00:00,FEO,SVM,Max_PM25_EWMA,22.0,21.87,6.58
576,2023-03-15 18:00:00,FEO,SVM,Max_PM25_EWMA,25.0,33.41,6.58
577,2023-03-16 06:00:00,FEO,SVM,Max_PM25_EWMA,20.0,21.25,6.58
578,2023-03-16 18:00:00,FEO,SVM,Max_PM25_EWMA,20.0,23.04,6.58
579,2023-03-17 06:00:00,FEO,SVM,Max_PM25_EWMA,19.0,18.69,6.58
580,2023-03-17 18:00:00,FEO,SVM,Max_PM25_EWMA,25.0,22.7,6.58
581,2023-03-18 06:00:00,FEO,SVM,Max_PM25_EWMA,26.0,16.66,6.58
582,2023-03-18 18:00:00,FEO,SVM,Max_PM25_EWMA,20.0,25.44,6.58
583,2023-03-19 06:00:00,FEO,SVM,Max_PM25_EWMA,16.0,22.33,6.58
584,2023-03-19 18:00:00,FEO,SVM,Max_PM25_EWMA,25.0,21.02,6.58
585,2023-03-20 06:00:00,FEO,SVM,Max_PM25_EWMA,15.0,19.93,6.58
586,2023-03-20 18:00:00,FEO,SVM,Max_PM25_EWMA,22.0,25.38,6.58
587,2023-03-21 06:00:00,FEO,SVM,Max_PM25_EWMA,22.0,21.02,6.58
588,2023-03-21 18:00:00,FEO,SVM,Max_PM25_EWMA,25.0,26.64,6.58
589,2023-03-22 06:00:00,FEO,SVM,Max_PM25_EWMA,24.0,24.87,6.58
590,2023-03-22 18:00:00,FEO,SVM,Max_PM25_EWMA,26.0,26.71,6.58
591,2023-03-23 06:00:00,FEO,SVM,Max_PM25_EWMA,31.0,28.19,6.58
592,2023-03-23 18:00:00,FEO,SVM,Max_PM25_EWMA,33.0,28.85,6.58
593,2023-03-24 06:00:00,FEO,SVM,Max_PM25_EWMA,19.0,26.95,6.58
594,2023-03-24 18:00:00,FEO,SVM,Max_PM25_EWMA,24.0,36.63,6.58
595,2023-03-25 06:00:00,FEO,SVM,Max_PM25_EWMA,22.0,23.98,6.58
596,2023-03-25 18:00:00,FEO,SVM,Max_PM25_EWMA,38.0,31.14,6.58
597,2023-03-26 06:00:00,FEO,SVM,Max_PM25_EWMA,23.0,27.22,6.58
598,2023-03-26 18:00:00,FEO,SVM,Max_PM25_EWMA,34.0,37.61,6.58
599,2023-03-27 06:00:00,FEO,SVM,Max_PM25_EWMA,35.0,22.48,6.58
600,2023-03-27 18:00:00,FEO,SVM,Max_PM25_EWMA,39.0,33.47,6.58
601,2023-03-28 06:00:00,FEO,SVM,Max_PM25_EWMA,32.0,30.27,6.58
602,2023-03-28 18:00:00,FEO,SVM,Max_PM25_EWMA,57.0,31.17,6.58
603,2023-03-29 06:00:00,FEO,SVM,Max_PM25_EWMA,50.0,32.07,6.58
604,2023-03-29 18:00:00,FEO,SVM,Max_PM25_EWMA,38.0,40.14,6.58
605,2023-03-30 06:00:00,FEO,SVM,Max_PM25_EWMA,25.0,41.61,6.58
606,2023-03-30 18:00:00,FEO,SVM,Max_PM25_EWMA,35.0,29.66,6.58
607,2023-03-31 06:00:00,FEO,SVM,Max_PM25_EWMA,27.0,29.23,6.58
608,2023-03-31 18:00:00,FEO,SVM,Max_PM25_EWMA,35.0,37.45,6.58
609,2023-04-01 06:00:00,FEO,SVM,Max_PM25_EWMA,32.0,29.32,6.58
610,2023-04-01 18:00:00,FEO,SVM,Max_PM25_EWMA,55.0,32.08,6.58
611,2023-04-02 06:00:00,FEO,SVM,Max_PM25_EWMA,29.0,32.38,6.58
612,2023-04-02 18:00:00,FEO,SVM,Max_PM25_EWMA,32.0,40.1,6.58
613,2023-04-03 06:00:00,FEO,SVM,Max_PM25_EWMA,41.0,28.22,6.58
614,2023-04-03 18:00:00,FEO,SVM,Max_PM25_EWMA,37.0,35.86,6.58
615,2023-04-04 06:00:00,FEO,SVM,Max_PM25_EWMA,24.0,30.98,6.58
616,2023-04-04 18:00:00,FEO,SVM,Max_PM25_EWMA,35.0,33.88,6.58
617,2023-04-05 06:00:00,FEO,SVM,Max_PM25_EWMA,37.0,24.87,6.58
618,2023-04-05 18:00:00,FEO,SVM,Max_PM25_EWMA,52.0,36.25,6.58
619,2023-04-06 06:00:00,FEO,SVM,Max_PM25_EWMA,38.0,33.73,6.58
620,2023-04-06 18:00:00,FEO,SVM,Max_PM25_EWMA,58.0,36.81,6.58
621,2023-04-07 06:00:00,FEO,SVM,Max_PM25_EWMA,17.0,32.39,6.58
622,2023-04-07 18:00:00,FEO,SVM,Max_PM25_EWMA,38.0,37.28,6.58
623,2023-04-08 06:00:00,FEO,SVM,Max_PM25_EWMA,23.0,22.56,6.58
624,2023-04-08 18:00:00,FEO,SVM,Max_PM25_EWMA,35.0,36.63,6.58
625,2023-04-09 06:00:00,FEO,SVM,Max_PM25_EWMA,20.0,23.99,6.58
626,2023-04-09 18:00:00,FEO,SVM,Max_PM25_EWMA,59.0,24.8,6.58
627,2023-04-10 06:00:00,FEO,SVM,Max_PM25_EWMA,14.0,22.27,6.58
628,2023-04-10 18:00:00,FEO,SVM,Max_PM25_EWMA,32.0,32.14,6.58
629,2023-04-11 06:00:00,FEO,SVM,Max_PM25_EWMA,10.0,17.02,6.58
630,2023-03-11 06:00:00,FEO,OLS,Min_PM25_EWMA,16.0,9.92,3.98
631,2023-03-11 18:00:00,FEO,OLS,Min_PM25_EWMA,19.0,17.81,3.98
632,2023-03-12 06:00:00,FEO,OLS,Min_PM25_EWMA,13.0,13.43,3.98
633,2023-03-12 18:00:00,FEO,OLS,Min_PM25_EWMA,14.0,14.1,3.98
634,2023-03-13 06:00:00,FEO,OLS,Min_PM25_EWMA,13.0,12.67,3.98
635,2023-03-13 18:00:00,FEO,OLS,Min_PM25_EWMA,15.0,13.02,3.98
636,2023-03-14 06:00:00,FEO,OLS,Min_PM25_EWMA,15.0,10.43,3.98
637,2023-03-14 18:00:00,FEO,OLS,Min_PM25_EWMA,13.0,9.96,3.98
638,2023-03-15 06:00:00,FEO,OLS,Min_PM25_EWMA,9.0,7.71,3.98
639,2023-03-15 18:00:00,FEO,OLS,Min_PM25_EWMA,11.0,13.79,3.98
640,2023-03-16 06:00:00,FEO,OLS,Min_PM25_EWMA,3.0,6.48,3.98
641,2023-03-16 18:00:00,FEO,OLS,Min_PM25_EWMA,11.0,9.49,3.98
642,2023-03-17 06:00:00,FEO,OLS,Min_PM25_EWMA,7.0,4.5,3.98
643,2023-03-17 18:00:00,FEO,OLS,Min_PM25_EWMA,15.0,8.48,3.98
644,2023-03-18 06:00:00,FEO,OLS,Min_PM25_EWMA,13.0,6.0,3.98
645,2023-03-18 18:00:00,FEO,OLS,Min_PM25_EWMA,12.0,8.67,3.98
646,2023-03-19 06:00:00,FEO,OLS,Min_PM25_EWMA,5.0,7.49,3.98
647,2023-03-19 18:00:00,FEO,OLS,Min_PM25_EWMA,4.0,7.5,3.98
648,2023-03-20 06:00:00,FEO,OLS,Min_PM25_EWMA,4.0,5.55,3.98
649,2023-03-20 18:00:00,FEO,OLS,Min_PM25_EWMA,9.0,7.2,3.98
650,2023-03-21 06:00:00,FEO,OLS,Min_PM25_EWMA,5.0,5.87,3.98
651,2023-03-21 18:00:00,FEO,OLS,Min_PM25_EWMA,6.0,10.27,3.98
652,2023-03-22 06:00:00,FEO,OLS,Min_PM25_EWMA,12.0,8.11,3.98
653,2023-03-22 18:00:00,FEO,OLS,Min_PM25_EWMA,14.0,8.53,3.98
654,2023-03-23 06:00:00,FEO,OLS,Min_PM25_EWMA,11.0,9.71,3.98
655,2023-03-23 18:00:00,FEO,OLS,Min_PM25_EWMA,18.0,12.92,3.98
656,2023-03-24 06:00:00,FEO,OLS,Min_PM25_EWMA,10.0,9.1,3.98
657,2023-03-24 18:00:00,FEO,OLS,Min_PM25_EWMA,15.0,19.9,3.98
658,2023-03-25 06:00:00,FEO,OLS,Min_PM25_EWMA,13.0,8.22,3.98
659,2023-03-25 18:00:00,FEO,OLS,Min_PM25_EWMA,16.0,12.99,3.98
660,2023-03-26 06:00:00,FEO,OLS,Min_PM25_EWMA,8.0,9.45,3.98
661,2023-03-26 18:00:00,FEO,OLS,Min_PM25_EWMA,14.0,19.93,3.98
662,2023-03-27 06:00:00,FEO,OLS,Min_PM25_EWMA,15.0,6.55,3.98
663,2023-03-27 18:00:00,FEO,OLS,Min_PM25_EWMA,15.0,15.77,3.98
664,2023-03-28 06:00:00,FEO,OLS,Min_PM25_EWMA,23.0,13.86,3.98
665,2023-03-28 18:00:00,FEO,OLS,Min_PM25_EWMA,29.0,14.31,3.98
666,2023-03-29 06:00:00,FEO,OLS,Min_PM25_EWMA,24.0,17.32,3.98
667,2023-03-29 18:00:00,FEO,OLS,Min_PM25_EWMA,13.0,23.95,3.98
668,2023-03-30 06:00:00,FEO,OLS,Min_PM25_EWMA,14.0,18.83,3.98
669,2023-03-30 18:00:00,FEO,OLS,Min_PM25_EWMA,22.0,13.03,3.98
670,2023-03-31 06:00:00,FEO,OLS,Min_PM25_EWMA,13.0,13.57,3.98
671,2023-03-31 18:00:00,FEO,OLS,Min_PM25_EWMA,19.0,22.43,3.98
672,2023-04-01 06:00:00,FEO,OLS,Min_PM25_EWMA,16.0,13.51,3.98
673,2023-04-01 18:00:00,FEO,OLS,Min_PM25_EWMA,22.0,14.27,3.98
674,2023-04-02 06:00:00,FEO,OLS,Min_PM25_EWMA,11.0,16.29,3.98
675,2023-04-02 18:00:00,FEO,OLS,Min_PM25_EWMA,23.0,24.48,3.98
676,2023-04-03 06:00:00,FEO,OLS,Min_PM25_EWMA,18.0,11.47,3.98
677,2023-04-03 18:00:00,FEO,OLS,Min_PM25_EWMA,20.0,20.02,3.98
678,2023-04-04 06:00:00,FEO,OLS,Min_PM25_EWMA,12.0,11.83,3.98
679,2023-04-04 18:00:00,FEO,OLS,Min_PM25_EWMA,26.0,17.89,3.98
680,2023-04-05 06:00:00,FEO,OLS,Min_PM25_EWMA,18.0,10.25,3.98
681,2023-04-05 18:00:00,FEO,OLS,Min_PM25_EWMA,25.0,19.31,3.98
682,2023-04-06 06:00:00,FEO,OLS,Min_PM25_EWMA,15.0,16.56,3.98
683,2023-04-06 18:00:00,FEO,OLS,Min_PM25_EWMA,17.0,20.31,3.98
684,2023-04-07 06:00:00,FEO,OLS,Min_PM25_EWMA,6.0,12.98,3.98
685,2023-04-07 18:00:00,FEO,OLS,Min_PM25_EWMA,14.0,17.66,3.98
686,2023-04-08 06:00:00,FEO,OLS,Min_PM25_EWMA,7.0,7.93,3.98
687,2023-04-08 18:00:00,FEO,OLS,Min_PM25_EWMA,9.0,16.95,3.98
688,2023-04-09 06:00:00,FEO,OLS,Min_PM25_EWMA,14.0,7.86,3.98
689,2023-04-09 18:00:00,FEO,OLS,Min_PM25_EWMA,5.0,7.13,3.98
690,2023-04-10 06:00:00,FEO,OLS,Min_PM25_EWMA,7.0,9.16,3.98
691,2023-04-10 18:00:00,FEO,OLS,Min_PM25_EWMA,6.0,10.28,3.98
692,2023-04-11 06:00:00,FEO,OLS,Min_PM25_EWMA,6.0,6.91,3.98
693,2023-03-11 06:00:00,FEO,SVM,Mean_PM25_EWMA,21.0,18.67,4.36
694,2023-03-11 18:00:00,FEO,SVM,Mean_PM25_EWMA,26.0,27.52,4.36
695,2023-03-12 06:00:00,FEO,SVM,Mean_PM25_EWMA,18.0,21.72,4.36
696,2023-03-12 18:00:00,FEO,SVM,Mean_PM25_EWMA,22.0,24.45,4.36
697,2023-03-13 06:00:00,FEO,SVM,Mean_PM25_EWMA,18.0,20.54,4.36
698,2023-03-13 18:00:00,FEO,SVM,Mean_PM25_EWMA,22.0,20.47,4.36
699,2023-03-14 06:00:00,FEO,SVM,Mean_PM25_EWMA,18.0,18.03,4.36
700,2023-03-14 18:00:00,FEO,SVM,Mean_PM25_EWMA,27.0,18.7,4.36
701,2023-03-15 06:00:00,FEO,SVM,Mean_PM25_EWMA,14.0,14.47,4.36
702,2023-03-15 18:00:00,FEO,SVM,Mean_PM25_EWMA,16.0,22.79,4.36
703,2023-03-16 06:00:00,FEO,SVM,Mean_PM25_EWMA,10.0,13.38,4.36
704,2023-03-16 18:00:00,FEO,SVM,Mean_PM25_EWMA,15.0,15.8,4.36
705,2023-03-17 06:00:00,FEO,SVM,Mean_PM25_EWMA,11.0,11.39,4.36
706,2023-03-17 18:00:00,FEO,SVM,Mean_PM25_EWMA,21.0,15.18,4.36
707,2023-03-18 06:00:00,FEO,SVM,Mean_PM25_EWMA,18.0,11.08,4.36
708,2023-03-18 18:00:00,FEO,SVM,Mean_PM25_EWMA,18.0,16.65,4.36
709,2023-03-19 06:00:00,FEO,SVM,Mean_PM25_EWMA,10.0,14.43,4.36
710,2023-03-19 18:00:00,FEO,SVM,Mean_PM25_EWMA,11.0,14.0,4.36
711,2023-03-20 06:00:00,FEO,SVM,Mean_PM25_EWMA,9.0,12.39,4.36
712,2023-03-20 18:00:00,FEO,SVM,Mean_PM25_EWMA,14.0,16.0,4.36
713,2023-03-21 06:00:00,FEO,SVM,Mean_PM25_EWMA,13.0,13.0,4.36
714,2023-03-21 18:00:00,FEO,SVM,Mean_PM25_EWMA,18.0,18.27,4.36
715,2023-03-22 06:00:00,FEO,SVM,Mean_PM25_EWMA,16.0,16.2,4.36
716,2023-03-22 18:00:00,FEO,SVM,Mean_PM25_EWMA,20.0,17.77,4.36
717,2023-03-23 06:00:00,FEO,SVM,Mean_PM25_EWMA,19.0,18.28,4.36
718,2023-03-23 18:00:00,FEO,SVM,Mean_PM25_EWMA,28.0,20.13,4.36
719,2023-03-24 06:00:00,FEO,SVM,Mean_PM25_EWMA,14.0,16.41,4.36
720,2023-03-24 18:00:00,FEO,SVM,Mean_PM25_EWMA,21.0,26.31,4.36
721,2023-03-25 06:00:00,FEO,SVM,Mean_PM25_EWMA,17.0,15.41,4.36
722,2023-03-25 18:00:00,FEO,SVM,Mean_PM25_EWMA,29.0,21.73,4.36
723,2023-03-26 06:00:00,FEO,SVM,Mean_PM25_EWMA,16.0,16.89,4.36
724,2023-03-26 18:00:00,FEO,SVM,Mean_PM25_EWMA,24.0,28.15,4.36
725,2023-03-27 06:00:00,FEO,SVM,Mean_PM25_EWMA,24.0,14.97,4.36
726,2023-03-27 18:00:00,FEO,SVM,Mean_PM25_EWMA,28.0,24.02,4.36
727,2023-03-28 06:00:00,FEO,SVM,Mean_PM25_EWMA,28.0,20.86,4.36
728,2023-03-28 18:00:00,FEO,SVM,Mean_PM25_EWMA,41.0,21.03,4.36
729,2023-03-29 06:00:00,FEO,SVM,Mean_PM25_EWMA,33.0,21.74,4.36
730,2023-03-29 18:00:00,FEO,SVM,Mean_PM25_EWMA,23.0,27.81,4.36
731,2023-03-30 06:00:00,FEO,SVM,Mean_PM25_EWMA,19.0,29.66,4.36
732,2023-03-30 18:00:00,FEO,SVM,Mean_PM25_EWMA,29.0,20.38,4.36
733,2023-03-31 06:00:00,FEO,SVM,Mean_PM25_EWMA,20.0,19.56,4.36
734,2023-03-31 18:00:00,FEO,SVM,Mean_PM25_EWMA,27.0,28.18,4.36
735,2023-04-01 06:00:00,FEO,SVM,Mean_PM25_EWMA,23.0,21.37,4.36
736,2023-04-01 18:00:00,FEO,SVM,Mean_PM25_EWMA,37.0,22.11,4.36
737,2023-04-02 06:00:00,FEO,SVM,Mean_PM25_EWMA,19.0,23.31,4.36
738,2023-04-02 18:00:00,FEO,SVM,Mean_PM25_EWMA,28.0,29.32,4.36
739,2023-04-03 06:00:00,FEO,SVM,Mean_PM25_EWMA,24.0,18.98,4.36
740,2023-04-03 18:00:00,FEO,SVM,Mean_PM25_EWMA,29.0,26.67,4.36
741,2023-04-04 06:00:00,FEO,SVM,Mean_PM25_EWMA,18.0,20.2,4.36
742,2023-04-04 18:00:00,FEO,SVM,Mean_PM25_EWMA,30.0,24.21,4.36
743,2023-04-05 06:00:00,FEO,SVM,Mean_PM25_EWMA,25.0,16.21,4.36
744,2023-04-05 18:00:00,FEO,SVM,Mean_PM25_EWMA,32.0,25.87,4.36
745,2023-04-06 06:00:00,FEO,SVM,Mean_PM25_EWMA,26.0,24.33,4.36
746,2023-04-06 18:00:00,FEO,SVM,Mean_PM25_EWMA,34.0,24.75,4.36
747,2023-04-07 06:00:00,FEO,SVM,Mean_PM25_EWMA,12.0,22.08,4.36
748,2023-04-07 18:00:00,FEO,SVM,Mean_PM25_EWMA,27.0,24.7,4.36
749,2023-04-08 06:00:00,FEO,SVM,Mean_PM25_EWMA,15.0,14.85,4.36
750,2023-04-08 18:00:00,FEO,SVM,Mean_PM25_EWMA,19.0,26.29,4.36
751,2023-04-09 06:00:00,FEO,SVM,Mean_PM25_EWMA,18.0,15.56,4.36
752,2023-04-09 18:00:00,FEO,SVM,Mean_PM25_EWMA,22.0,16.09,4.36
753,2023-04-10 06:00:00,FEO,SVM,Mean_PM25_EWMA,10.0,15.64,4.36
754,2023-04-10 18:00:00,FEO,SVM,Mean_PM25_EWMA,17.0,19.97,4.36
755,2023-04-11 06:00:00,FEO,SVM,Mean_PM25_EWMA,8.0,11.54,4.36
